dialogue_id,turn_id,query,response,response_type
-6785712363305829381,1,What order do the flowers in the attic books go?,"Flowers in the Attic, Petals on the Wind, If There Be Thorns, Seeds of Yesterday, Garden of Shadows, Christopher's Diary: Secrets of Foxworth, Christopher's Diary: Echoes of Dollanganger and Christopher's Diary: Secret Brother | Flowers in the Attic, Petals on the Wind, If There Be Thorns, Seeds of Yesterday, and Garden of Shadows",clarification
-5399951818200311972,1,Who played stretch in all in the family?,James Cromwell | James Oliver Cromwell | Cromwell,directAnswer
-3006022539152295861,1,What year did 45 rpm records come out?,31 March 1949 | 1970s,clarification
-6206949471155505309,1,When did the 50 cent coin come out?,"December 1, 1794 | March 24, 1964 | January 2, 1908 | 1969 | 1966 | 10 July 1967",clarification
8305544832051449987,1,Hottest pepper in the world on scoville scale?,Pepper X | Carolina Reaper,clarification
-3367974312458918428,1,Who won x factor when olly murs was in it?,Joe McElderry,directAnswer
-1940026957961560269,1,When will batman the enemy within episode 5 be released?,"March 27, 2018",directAnswer
2589956170709381462,1,What type of goods were traded on the columbian exchange?,technology | human populations | plants | animals,directAnswer
7266472873454190772,1,Who did the original crazy little thing called love?,Queen | Freddie Mercury | Farrokh Bulsara | Mercury,clarification
-2803813985699536285,1,What was the first permanent european settlement in what is now the united states?,San Juan,directAnswer
-4661782647356616480,1,When did khalid write young dumb and broke?,"February 2, 2017 | June 13, 2017",clarification
-7473079823746712232,1,Who plays the bully in sharkboy and lavagirl?,Jacob Davich,directAnswer
-2843301750496557202,1,Is a name a noun or a pronoun?,noun,directAnswer
5808068606875657687,1,Who ordered the blockade of southern ports during the civil war?,Lincoln | Abraham Lincoln,directAnswer
-1552929522325671426,1,Where do you get a driver's manual?,DMV | the DMV,directAnswer
-5515731733465595941,1,Which is largest state in india by population?,Uttar Pradesh,directAnswer
-4398982917624272932,1,Who was the singing voice of ariel in the little mermaid?,Jodi Benson,directAnswer
2882991593338548947,1,Who does the voice of buzz light year?,Tim Allen | Patrick Warburton | Javier Fernandez-Pena | Pat Fraley,clarification
3633132437115080016,1,Who plays dave on alvin and the chipmunks?,Ross Bagdasarian Sr. | Ross Bagdasarian Jr. | Jason Lee,clarification
2021155107689517240,1,What do you call a younger girl in japanese?,kun | chan | Onēsan,clarification
5477666985557256896,1,Who plays tywin lannister in game of thrones?,Charles Dance | Walter Charles Dance | Dance,directAnswer
-5885700212951253792,1,Where does the origin of the easter bunny come from?,"German Lutherans | the ""Easter Hare"" | Ēostre | Ostara",clarification
-3221719825543705501,1,When was most of the continental us deforested?,prior to 1910,directAnswer
-1035859206412272346,1,Where is the book of psalms in the bible?,third section | third section of the Hebrew Bible | third | first | first book,clarification
5221068358210605075,1,The guy who ate mcdonald's for a month and lost weight?,Morgan Spurlock | Super Size Me,clarification
-4284983208988782362,1,Who played cruella deville in once upon a time?,Victoria Smurfit,directAnswer
-6977388392264251155,1,Who was the first elected prime minister of nepal?,Bishweshwar Prasad Koirala,directAnswer
2820781212438170045,1,What is the name of nigeria president wife?,Aisha Halilu | Dame Patience Faka Jonathan | Patience Faka | Turai Yar'Adua | Hajiya Turai Umar Musa Yar'Adua,clarification
4110377218953394466,1,Where was the movie treasure of the sierra madre filmed?,"Tampico, Mexico | Durango | Durango, Mexico | Mexico",clarification
4054021782177926085,1,When were tractors first manufactured on a large scale?,1917,directAnswer
1432415840555979418,1,Where is the 2020 olympic games going to be held?,"Tokyo Metropolis | Tokyo, Japan | Tokyo",directAnswer
-7970208570896369740,1,The founder of chand dyanasty in kumaun was?,Chand | Som Chand,directAnswer
2084692071131698052,1,What book was the movie patton based on?,"Patton: Ordeal and Triumph, A Soldier's Story",directAnswer
5247244872294608867,1,When did the movie the incredibles come out?,"October 27, 2004 | November 5, 2004",clarification
-3673597106452186217,1,Where did the titanic set sail from in 1912?,"Southampton | Queenstown, Ireland | White Star Dock | 44",clarification
5663643397329515522,1,When was five nights at freddy's 2 made?,"November 11, 2014 | November 15, 2014 | November 20, 2014 | November 29, 2019",clarification
-8609941725824758775,1,Who wrote chaka khan i feel for you?,Prince Rogers Nelson | Prince,directAnswer
-5897904783262942810,1,Who is pyramid head in silent hill movie?,Roberto Campanella,directAnswer
-2076313778777999079,1,Who played doc holliday in the wyatt earp movie?,Dennis Quaid,directAnswer
3941159032520192855,1,How many statues are there on crosby beach?,100,directAnswer
-8126872169913866533,1,Who is buried at the tennessee state capitol?,James K. Polk | James Knox Polk | Sarah Childress Polk | Sarah Polk,clarification
-8656095025711425647,1,Who influenced the development of the new journalism movement in the united states?,Tom Wolfe,directAnswer
-8330611414821605036,1,Before the spanish took over who owned the land that is now mexico?,Aztecs | Mixtecs,clarification
4254382476401246877,1,Song at the end of dee gives birth?,"""This Woman's Work""",directAnswer
-5418724931840216317,1,How many basketball national championships does louisville have?,3 | 0,clarification
-884384663469187004,1,When do you wear a white bow tie?,"formal | royal and public ceremonies and audiences, weddings, balls, and a select group of other social events",clarification
393704108593303736,1,Who plays mr gray in 50 shades of gray?,James Dornan | Jamie Dornan,directAnswer
-3957467434839712384,1,Who played james bond in licence to kill?,Timothy Dalton | Dalton,directAnswer
1414907858870447882,1,Who has the most rbi's in one game?,Jim Bottomley and Mark Whiten,directAnswer
6544909363432317292,1,How many volumes of sword art online are there?,23 | twelve,clarification
3394962961777206676,1,Which important war conference demanded the unconditional surrender of japan?,"Berlin Conference of the Three Heads of Government of the USSR, USA, and UK | Potsdam Conference",directAnswer
8235915696920585232,1,What country does messi play for in fifa 15?,FC Barcelona,directAnswer
-3871391678897398608,1,Who won season 8 of americas got talent?,Kenichi Ebina,directAnswer
1177557344742401953,1,What key is faded by alan walker in?,E-flat minor | E♭ minor,directAnswer
8425169308906108557,1,An enzyme that catalyzes the synthesis of atp?,ATP synthase,directAnswer
5383324958842370612,1,What are the parts of a buckle called?,"frame, chape, bar, and prong | frame | chape | bar | prong",clarification
2300290364726194411,1,How many members are in the senate in france?,348 | 321,clarification
7998246711381278709,1,Who does the voice of pearl on spongebob?,Lori Alan,directAnswer
-8345502221861812332,1,Who plays aladdin in once upon a time?,Deniz Akdeniz,directAnswer
-3136694856001889841,1,Who did stevie wonder sing happy birthday to?,"Martin Luther King, Jr. | Nelson Mandela | Elizabeth II",clarification
-6066353534515071269,1,Who played mikey in look whos talking now?,David Gallagher,directAnswer
9108121318583109699,1,Which are the smallest bones in the body?,"stapes | stirrup | malleus, incus, and stapes | hammer, anvil, and stirrup | ossicles | auditory ossicles | three bones in either middle ear",clarification [SEP] directAnswer
4803144194574208895,1,Where do you find the dorsalis pedis pulse?,foot | lateral to the extensor hallucis longus tendon on the dorsal surface of the foot distal to the dorsal most prominence of the navicular bone,clarification
9079807441381220530,1,Most home runs in a single season by a player?,73 | Barry Bonds,clarification
-5346815002995256804,1,Which animal is featured on the alfa romeo car logo?,grass snake,directAnswer
8245101260427711848,1,What do you call rocks that form when flowing lava solidifies?,magmatic | igneous,directAnswer
1231213979059064331,1,How many teams in the english premier league?,20 | 20 clubs | Forty-nine | Forty-nine clubs | 47 English and two Welsh clubs,clarification
-4408792231413778149,1,Who plays jack abbott on young and the restless?,Lester | Terry Lester | Bergman | Peter Bergman | Peter Michael Bergman | Graham Taylor,clarification [SEP] clarification
-765122276900360506,1,The personal responsibility and work reconciliation act (prwra) was signed into law in?,"1996 | August 22, 1996",directAnswer
-5351326942823585623,1,Who wrote the song when it rains it pours?,"Luke Combs | Luke Combs, Ray Fulcher, Jordan Walker",clarification
-5629470494465927414,1,When do the interns become residents in grey's anatomy?,"A Change is Gonna come | Season 4 Episode 1 | September 27, 2007",clarification
7967011061476064647,1,What is the snowman's name in frozen?,Olaf | Joshua Ilan Gad | Josh Gad,clarification
-1481253790678808851,1,Who is the princess in princess and the frog?,Tiana | Anika Noni Rose,clarification
368023244043492784,1,Who plays poussey orange is the new black?,Samira Wiley | Jade Tuck,clarification
7736324065827735299,1,Who played hank pym's daughter in ant man?,Evangeline Lilly | Nicole Evangeline Lilly,directAnswer
401135311588492056,1,What golf course was used in the legend of bagger vance?,Kiawah Island Golf Resort,directAnswer
4621254900890805646,1,What is the yin and yang symbol called?,Taijitu,directAnswer
2107282500378299197,1,When did the movie breakfast at tiffany's come out?,"October 5, 1961",directAnswer
4140904161283792538,1,When does season 7 of game of thrones finish?,"August 27, 2017 | February 2017",clarification
880912729690786626,1,Where was the hotel in the shining located?,"the Colorado Rockies | Colorado Rockies | Mount Hood in Oregon | Estes Park, Colorado | Estes Park",clarification
-5241260077753889012,1,Who played the medic in band of brothers?,Shane Taylor | Toby Ross Bryant,clarification
-1349904123912033337,1,Who took athlete’s oath in pyeongchang olympics 2018?,Mo Tae-bum,directAnswer
-8590372793827111765,1,When was the tragical history of doctor faustus written?,between 1589 and 1592,directAnswer
6708395698226734017,1,Who played the lawyer in thirteen reasons why?,Wilson Cruz,directAnswer
-5467022680404303503,1,Who wanted to create a railroad from cape town to cairo?,Edwin Arnold | Cecil John Rhodes,clarification
-6924123465723318944,1,Who holds the record for most points in a basketball game?,Wilt Chamberlain,directAnswer
-9105033901561028855,1,Who has the highest followers on instagram in world?,Instagram | Cristiano Ronaldo dos Santos Aveiro | Cristiano Ronaldo dos Santos Aveiro GOIH ComM | Cristiano Ronaldo,clarification
-901645742448395577,1,Who does wiz khalifa play in american dad?,Mateo,directAnswer
3341682738047765749,1,How many total lok sabha seats in india?,550 | 545 | 543,clarification
1126092738424883382,1,Who played nathan on young and the restless?,Purdee | Nathan Purdee | Brooks | Randy Brooks | Adam Lazarre-White,clarification
5042393955570388615,1,What act did the british add the writs of assistance to?,The Revenue Act 1767,directAnswer
727049655801512035,1,Who plays andre linoge in storm of the century?,Colm Feore,directAnswer
-5315403375208935243,1,When did what's the 411 come out?,"July 28, 1992",directAnswer
-7270466231196388783,1,Who is the killer in the original scream movie?,Ghostface | Billy Loomis | Stu Macher | Skeet Ulrich | Matthew Lillard,clarification
