dialogue_id,turn_id,query,response,response_type
top25_dial31,3,What was the main event of the 2021 Hell in a Cell?,The main event of Hell in a Cell 2021 involved Bobby Lashley defending the WWE Championship against Drew McIntyre in a Hell in a Cell match.,directAnswer
top25_dial31,4,Who won the Hell in the Cell match?,"As McIntyre tried freeing himself from MVP's grip, Lashley rolled up McIntyre with a schoolboy to win and retain the title.",directAnswer
top25_dial31,5,What is a schoolboy in this context?,"The schoolboy sweep sees the attacking wrestler drop down behind the opponent and put one arm up between the opponent's legs to pull the opponent over the attacking wrestler so that they fall flat on their back. At this point, the attacking wrestler would stack the fallen opponent on their shoulders for the pin.",directAnswer
top25_dial31,6,How does one win in wrestling using the school boy technique?,"The schoolboy sweep sees the attacking wrestler drop down behind the opponent and put one arm up between the opponent's legs to pull the opponent over the attacking wrestler so that they fall flat on their back. At this point, the attacking wrestler would stack the fallen opponent on their shoulders for the pin.",directAnswer
top25_dial10,1,What is the prominent religion practiced in the Gaza Strip area?,99% of Gaza Strip's population practice Islam.,directAnswer
top25_dial10,2,Who controls the air space over the Gaza Strip area?,"Israel controls Gaza's air and maritime space, as well as six of Gaza's seven land crossings.",directAnswer
top25_dial10,3,Who are some notable people who come from the Gaza Strip?,"Some notable historical individuals from the Gaza Strip include: Al-Shafiʽi, Dorotheus of Gaza, Hilarion, Nathan of Gaza Porphyry of Gaza, and Procopius Sozomen. More recent examples of famous individuals from Gaza City (located within the Gaza Strip) include Mohammed Assaf, a Palestinian pop singer, and MC Abdul, a Palestinian rapper.",directAnswer
top25_dial10,4,Who had control of the Gaza Strip in the 1940s?,"Gaza was part of the United Kingdom during 1940-48, followed by Egypt from 1948-67.",directAnswer
top25_dial10,5,What kind of religious conflicts have taken place in the Gaza strip?,"Religious conflict is caused or justified by differences in religion, and people view the current Israel-Palestine conflict as a religious war between jews and muslims.",directAnswer
top25_dial10,6,I'm interested in hearing more about the Salafist movement. Where did it get started?,"The Salafist leader, Abdul Latif Moussa, and nineteen other people were killed by Hamas forces, and in 2011, Salafists abducted and murdered a pro-Palestinian Italian activist, Vittorio Arrigoni. Following this Hamas again took action to crush the Salafist groups.",directAnswer
food_level2_dial23,1,What are two examples of food taboos?,"Many food taboos and other prohibitions forbid the meat of a particular animal, including mammals, rodents, reptiles, amphibians, fish, molluscs, crustaceans and insects, which may relate to a disgust response being more often associated with meats than plant-based foods. Some prohibitions are specific to a particular part or excretion of an animal, while others forgo the consumption of plants or fungi.",directAnswer
food_level2_dial23,2,I would like two examples of religious food taboos.,"Judaism prescribes a strict set of rules, called Kashrut, regarding what may and may not be eaten, and notably forbidding the mixing of meat with dairy products. Also,  Cat meat is forbidden by Jewish and Islamic law as both religions forbid the eating of carnivores.",directAnswer
food_level2_dial23,3,What kinds of foods are considered taboo in general?,"Of all the taboo meat, human flesh ranks as the most heavily proscribed. Generally in all Western countries eating dog or cat meat is considered taboo.",directAnswer
food_level2_dial23,4,Are there countries were eating dog or cat meat is not considered taboo?,"In the 21st century, dog meat is consumed in China, Nigeria, Switzerland, and Vietnam, and it is eaten or is legal to be eaten in other countries throughout the world. Some countries serve cat meat as a regular food, whereas others have only consumed cat meat in desperation during wartime or poverty.",directAnswer
food_level2_dial23,5,Yes I'd like to know more about consumption in Vietnam.,"Around five million dogs are slaughtered in Vietnam every year, making the country the second biggest consumer of dog meat in the world after China. As of 2015, cat meat is eaten in Vietnam. It is generally seen on menus with the euphemism ""tiểu hổ"", literally ""baby tiger"" rather than the literal ""thịt mèo"".",directAnswer
food_level2_dial23,6,I am interested in modern dog meat consumption.,"By 1999, in Hoi An, only a couple of places served dog meat, but by 2004 there were “dozens of eating venues throughout the town, however Connecting to the previous section, Vietnamese pet owners together with activists from other nations are advocating for legalizing the ban of dog meat by emotional appeals and raising public health concerns over diseases and the nation's image of a civilized and modernized nation.",directAnswer
hobby_level3_dial24,1,Where was Song of the South filmed?,"A plantation set for the outdoor scenes was constructed in Phoenix, Arizona, while other scenes were filmed in Hollywood.",directAnswer
hobby_level3_dial24,2,"I was asking about ""Song of the South"" from 1946.","The studio constructed a set in Phoenix, Arizona for outdoor scenes and other scenes were filmed in Hollywood.",directAnswer
hobby_level3_dial24,3,Has Song of the South won any awards?,"The film won the 1948 Academy Award for Best Original Song, and James Baskett won an Academy Honorary Award for his portrayal of Uncle Remus, despite Walt Disney's campaign for him to win an Academy Award. One of the film's songs is also ranked #47 on ""AFI's 100 Years...100 Songs"" list, and was nominated by AFI for ""Greatest Musical Movie"".",directAnswer
hobby_level3_dial24,4,Who were the lead actors cast in Song of the South?,"James Baskett was cast as Uncle Remus, the butterfly, and Br'er Fox. Br'er Rabbit was voiced by Johnny Lee, and the children in the movie were played by Bobby Driscoll, Luana Patten, and Glenn Leedy.",directAnswer
hobby_level3_dial24,5,What was the critical reception for Song of the South?,"Criticism in the mainstream press focused on the artistic merit while criticism in the black press was more politically divided.  The review aggregator website Rotten Tomatoes reported that 50% of critics have given the film a positive review based on 14 reviews On Metacritic, the film has a weighted average score of 54 out of 100 based on 6 critics, indicating ""mixed or average reviews"".",directAnswer
hobby_level3_dial24,6,Why is rotten tomatoes famous for movie reviews?,"I'm unable to find evidence that it is ""famous"" for reviews. Would you like to know about the history of Rotten Tomatoes , features or traffic?",noAnswerButRelevantInfo
